ID,Name of Book,File Name,Label,,Key
1869,Ascham,Ascham_01_072.png,(+),,
1870,Voltaire,Voltaire_032.png,(+),,
1871,Confucius,Confucius_146.png,(+),,
1872,Defoe,Defoe_099.png,(+),,
1873,Voltaire,Voltaire_026.png,(+),,
1874,Ascham,Ascham_01_066.png,(+),,
1875,Confucius,Confucius_152.png,(+),,
1876,Defoe,Defoe_264.png,(+),,
1877,Allestree,Allestree_141.png,(+),,
1878,Montaigne,Montaigne_167.png,(+),,
1879,Montaigne,Montaigne_615.png,(+),,
1880,Defoe,Defoe_270.png,(+),,
1881,Allestree,Allestree_155.png,(+),,
1882,Defoe,Defoe_258.png,(+),,
1883,Montaigne,Montaigne_629.png,(+),,
1884,Allestree,Allestree_169.png,(+),,
1885,Browne,Browne_336.png,(+),,
1886,Allestree,Allestree_182.png,(+),,
1887,Voltaire,Voltaire_218.png,(+),,
1888,Allestree,Allestree_196.png,(+),,
1889,Voltaire,Voltaire_230.png,(+),,
1890,Voltaire,Voltaire_224.png,(+),,
1891,Blackmore,Blackmore_230.png,(+),,
1892,Allestree,Allestree_035.png,(+),,
1893,Defoe,Defoe_310.png,(+),,
1894,Browne,Browne_281.png,(+),,
1895,Browne,Browne_295.png,(+),,
1896,Blackmore,Blackmore_224.png,(+),,
1897,Montaigne,Montaigne_007.png,(+),,
1898,Defoe,Defoe_304.png,(+),,
1899,Blackmore,Blackmore_218.png,(+),,
1900,Browne,Browne_256.png,(+),,
1901,Voltaire,Voltaire_350.png,(+),,
1902,Montaigne,Montaigne_577.png,(+),,
1903,Defoe,Defoe_112.png,(+),,
1904,Montaigne,Montaigne_211.png,(+),,
1905,Allestree,Allestree_237.png,(+),,
1906,Blackmore,Blackmore_032.png,(+),,
1907,Defoe,Defoe_106.png,(+),,
1908,Allestree,Allestree_223.png,(+),,
1909,Blackmore,Blackmore_026.png,(+),,
1910,Montaigne,Montaigne_563.png,(+),,
1911,Voltaire,Voltaire_185.png,(+),,
1912,Montaigne,Montaigne_239.png,(+),,
1913,Voltaire,Voltaire_191.png,(+),,
1914,Browne,Browne_040.png,(+),,
1915,Browne,Browne_054.png,(+),,
1916,Voltaire,Voltaire_146.png,(+),,
1917,Confucius,Confucius_032.png,(+),,
1918,Browne,Browne_068.png,(+),,
1919,Confucius,Confucius_026.png,(+),,
1920,Confucius,Confucius_027.png,(+),,
1921,Montaigne,Montaigne_589.png,(+),,
1922,Confucius,Confucius_033.png,(+),,
1923,Voltaire,Voltaire_147.png,(+),,
1924,Browne,Browne_055.png,(+),,
1925,Browne,Browne_041.png,(+),,
1926,Montaigne,Montaigne_238.png,(+),,
1927,Voltaire,Voltaire_190.png,(+),,
1928,Voltaire,Voltaire_184.png,(+),,
1929,Browne,Browne_096.png,(+),,
1930,Blackmore,Blackmore_027.png,(+),,
1931,Allestree,Allestree_222.png,(+),,
1932,Defoe,Defoe_107.png,(+),,
1933,Montaigne,Montaigne_562.png,(+),,
1934,Montaigne,Montaigne_576.png,(+),,
1935,Blackmore,Blackmore_033.png,(+),,
1936,Allestree,Allestree_236.png,(+),,
1937,Montaigne,Montaigne_210.png,(+),,
1938,Defoe,Defoe_113.png,(+),,
1939,Voltaire,Voltaire_345.png,(+),,
1940,Browne,Browne_257.png,(+),,
1941,Browne,Browne_243.png,(+),,
1942,Blackmore,Blackmore_219.png,(+),,
1943,Browne,Browne_294.png,(+),,
1944,Defoe,Defoe_311.png,(+),,
1945,Blackmore,Blackmore_231.png,(+),,
1946,Voltaire,Voltaire_225.png,(+),,
1947,Voltaire,Voltaire_231.png,(+),,
1948,Voltaire,Voltaire_219.png,(+),,
1949,Browne,Browne_323.png,(+),,
1950,Allestree,Allestree_197.png,(+),,
1951,Allestree,Allestree_183.png,(+),,
1952,Montaigne,Montaigne_628.png,(+),,
1953,Allestree,Allestree_168.png,(+),,
1954,Defoe,Defoe_259.png,(+),,
1955,Montaigne,Montaigne_614.png,(+),,
1956,Allestree,Allestree_154.png,(+),,
1957,Defoe,Defoe_271.png,(+),,
1958,Montaigne,Montaigne_166.png,(+),,
1959,Allestree,Allestree_140.png,(+),,
1960,Defoe,Defoe_265.png,(+),,
1961,Montaigne,Montaigne_600.png,(+),,
1962,Confucius,Confucius_153.png,(+),,
1963,Ascham,Ascham_01_067.png,(+),,
1964,Confucius,Confucius_147.png,(+),,
1965,Ascham,Ascham_01_073.png,(+),,
1966,Defoe,Defoe_098.png,(+),,
1967,Browne,Browne_109.png,(+),,
1968,Blackmore,Blackmore_190.png,(+),,
1969,Browne,Browne_121.png,(+),,
1970,Blackmore,Blackmore_184.png,(+),,
1971,Montaigne,Montaigne_358.png,(+),,
1972,Blackmore,Blackmore_153.png,(+),,
1973,Montaigne,Montaigne_370.png,(+),,
1974,Montaigne,Montaigne_416.png,(+),,
1975,Montaigne,Montaigne_402.png,(+),,
1976,Blackmore,Blackmore_147.png,(+),,
1977,Montaigne,Montaigne_364.png,(+),,
1978,Albin,Albin_042.png,(-),,
1979,Albin,Albin_056.png,(-),,
1980,Blackmore,Blackmore_176.png,(-),,
1981,Defoe,Defoe_056.png,(-),,
1982,Albin,Albin_081.png,(-),,
1983,Voltaire,Voltaire_002.png,(-),,
1984,Albin,Albin_095.png,(-),,
1985,Voltaire,Voltaire_200.png,(-),,
1986,Browne,Browne_312.png,(-),,
1987,Browne,Browne_306.png,(-),,
1988,Defoe,Defoe_297.png,(-),,
1989,Browne,Browne_299.png,(-),,
1990,Allestree,Allestree_011.png,(-),,
1991,Montaigne,Montaigne_037.png,(-),,
1992,Montaigne,Montaigne_023.png,(-),,
1993,Allestree,Allestree_005.png,(-),,
1994,Voltaire,Voltaire_360.png,(-),,
1995,Browne,Browne_272.png,(-),,
1996,Voltaire,Voltaire_348.png,(-),,
1997,Albin,Albin_136.png,(-),,
1998,Albin,Albin_122.png,(-),,
1999,Allestree,Allestree_213.png,(-),,
2000,Montaigne,Montaigne_553.png,(-),,
2001,Montaigne,Montaigne_221.png,(-),,
2002,Allestree,Allestree_207.png,(-),,
2003,Voltaire,Voltaire_162.png,(-),,
2004,Browne,Browne_064.png,(-),,
2005,Dryden,Dryden_013.png,(-),,
2006,Montaigne,Montaigne_590.png,(-),,
2007,Montaigne,Montaigne_585.png,(-),,
2008,Browne,Browne_071.png,(-),,
2009,Dryden,Dryden_006.png,(-),,
2010,Dryden,Dryden_012.png,(-),,
2011,Browne,Browne_065.png,(-),,
2012,Blackmore,Blackmore_003.png,(-),,
2013,Montaigne,Montaigne_220.png,(-),,
2014,Blackmore,Blackmore_017.png,(-),,
2015,Montaigne,Montaigne_234.png,(-),,
2016,Allestree,Allestree_212.png,(-),,
2017,Albin,Albin_123.png,(-),,
2018,Albin,Albin_137.png,(-),,
2019,Browne,Browne_273.png,(-),,
2020,Browne,Browne_267.png,(-),,
2021,Defoe,Defoe_321.png,(-),,
2022,Allestree,Allestree_004.png,(-),,
2023,Allestree,Allestree_010.png,(-),,
2024,Defoe,Defoe_296.png,(-),,
2025,Browne,Browne_313.png,(-),,
2026,Montaigne,Montaigne_181.png,(-),,
2027,Voltaire,Voltaire_215.png,(-),,
2028,Defoe,Defoe_241.png,(-),,
2029,Albin,Albin_094.png,(-),,
2030,Voltaire,Voltaire_003.png,(-),,
2031,Albin,Albin_080.png,(-),,
2032,Albin,Albin_057.png,(-),,
2033,Albin,Albin_043.png,(-),,
2034,Albin,Albin_055.png,(-),,
2035,Ascham,Ascham_01_096.png,(-),,
2036,Montaigne,Montaigne_418.png,(-),,
2037,Albin,Albin_041.png,(-),,
2038,Defoe,Defoe_055.png,(-),,
2039,Albin,Albin_069.png,(-),,
2040,Voltaire,Voltaire_001.png,(-),,
2041,Albin,Albin_096.png,(-),,
2042,Albin,Albin_082.png,(-),,
2043,Montaigne,Montaigne_168.png,(-),,
2044,Browne,Browne_339.png,(-),,
2045,Browne,Browne_305.png,(-),,
2046,Montaigne,Montaigne_197.png,(-),,
2047,Defoe,Defoe_294.png,(-),,
2048,Montaigne,Montaigne_183.png,(-),,
2049,Montaigne,Montaigne_008.png,(-),,
2050,Montaigne,Montaigne_020.png,(-),,
2051,Allestree,Allestree_006.png,(-),,
2052,Allestree,Allestree_012.png,(-),,
2053,Browne,Browne_259.png,(-),,
2054,Browne,Browne_265.png,(-),,
2055,Albin,Albin_135.png,(-),,
2056,Blackmore,Blackmore_001.png,(-),,
2057,Montaigne,Montaigne_222.png,(-),,
2058,Albin,Albin_109.png,(-),,
2059,Defoe,Defoe_135.png,(-),,
2060,Allestree,Allestree_210.png,(-),,
2061,Dryden,Dryden_038.png,(-),,
2062,Confucius,Confucius_001.png,(-),,
2063,Browne,Browne_067.png,(-),,
2064,Dryden,Dryden_010.png,(-),,
2065,Browne,Browne_066.png,(-),,
2066,Dryden,Dryden_005.png,(-),,
2067,Montaigne,Montaigne_586.png,(-),,
2068,Voltaire,Voltaire_148.png,(-),,
2069,Voltaire,Voltaire_160.png,(-),,
2070,Dryden,Dryden_039.png,(-),,
2071,Albin,Albin_108.png,(-),,
2072,Allestree,Allestree_211.png,(-),,
2073,Defoe,Defoe_134.png,(-),,
2074,Montaigne,Montaigne_223.png,(-),,
2075,Browne,Browne_099.png,(-),,
2076,Albin,Albin_120.png,(-),,
2077,Defoe,Defoe_336.png,(-),,
2078,Allestree,Allestree_013.png,(-),,
2079,Allestree,Allestree_007.png,(-),,
2080,Montaigne,Montaigne_009.png,(-),,
2081,Browne,Browne_310.png,(-),,
2082,Browne,Browne_304.png,(-),,
2083,Defoe,Defoe_083.png,(-),,
2084,Albin,Albin_097.png,(-),,
2085,Defoe,Defoe_054.png,(-),,
2086,Albin,Albin_068.png,(-),,
2087,Montaigne,Montaigne_419.png,(-),,
2088,Defoe,Defoe_068.png,(-),,
2089,Albin,Albin_054.png,(-),,
2090,Defoe,Defoe_050.png,(-),,
2091,Albin,Albin_078.png,(-),,
2092,Montaigne,Montaigne_421.png,(-),,
2093,Albin,Albin_050.png,(-),,
2094,Ascham,Ascham_01_087.png,(-),,
2095,Defoe,Defoe_078.png,(-),,
2096,Ascham,Ascham_01_093.png,(-),,
2097,Albin,Albin_044.png,(-),,
2098,Voltaire,Voltaire_038.png,(-),,
2099,Browne,Browne_102.png,(-),,
2100,Albin,Albin_093.png,(-),,
2101,Albin,Albin_087.png,(-),,
2102,Montaigne,Montaigne_623.png,(-),,
2103,Defoe,Defoe_246.png,(-),,
2104,Browne,Browne_300.png,(-),,
2105,Browne,Browne_314.png,(-),,
2106,Allestree,Allestree_003.png,(-),,
2107,Allestree,Allestree_017.png,(-),,
2108,Montaigne,Montaigne_031.png,(-),,
2109,Defoe,Defoe_332.png,(-),,
2110,Montaigne,Montaigne_019.png,(-),,
2111,Browne,Browne_260.png,(-),,
2112,Albin,Albin_118.png,(-),,
2113,Blackmore,Blackmore_004.png,(-),,
2114,Allestree,Allestree_215.png,(-),,
2115,Albin,Albin_124.png,(-),,
2116,Browne,Browne_089.png,(-),,
2117,Dryden,Dryden_001.png,(-),,
2118,Browne,Browne_076.png,(-),,
2119,Dryden,Dryden_029.png,(-),,
2120,Confucius,Confucius_010.png,(-),,
2121,Dryden,Dryden_028.png,(-),,
2122,Confucius,Confucius_011.png,(-),,
2123,Browne,Browne_063.png,(-),,
2124,Voltaire,Voltaire_159.png,(-),,
2125,Browne,Browne_077.png,(-),,
2126,Albin,Albin_131.png,(-),,
2127,Browne,Browne_088.png,(-),,
2128,Allestree,Allestree_214.png,(-),,
2129,Browne,Browne_249.png,(-),,
2130,Browne,Browne_261.png,(-),,
2131,Defoe,Defoe_333.png,(-),,
2132,Montaigne,Montaigne_030.png,(-),,
2133,Allestree,Allestree_016.png,(-),,
2134,Montaigne,Montaigne_024.png,(-),,
2135,Browne,Browne_329.png,(-),,
2136,Browne,Browne_301.png,(-),,
2137,Montaigne,Montaigne_622.png,(-),,
2138,Montaigne,Montaigne_636.png,(-),,
2139,Albin,Albin_086.png,(-),,
2140,Albin,Albin_092.png,(-),,
2141,Defoe,Defoe_092.png,(-),,
2142,Defoe,Defoe_079.png,(-),,
2143,Albin,Albin_045.png,(-),,
2144,Ascham,Ascham_01_092.png,(-),,
2145,Ascham,Ascham_01_086.png,(-),,
2146,Albin,Albin_051.png,(-),,
2147,Blackmore,Blackmore_165.png,(-),,
2148,Albin,Albin_079.png,(-),,
2149,Blackmore,Blackmore_173.png,(-),,
2150,Defoe,Defoe_053.png,(-),,
2151,Ascham,Ascham_01_090.png,(-),,
2152,Albin,Albin_047.png,(-),,
2153,Albin,Albin_053.png,(-),,
2154,Defoe,Defoe_084.png,(-),,
2155,Albin,Albin_084.png,(-),,
2156,Browne,Browne_129.png,(-),,
2157,Voltaire,Voltaire_007.png,(-),,
2158,Albin,Albin_090.png,(-),,
2159,Defoe,Defoe_245.png,(-),,
2160,Defoe,Defoe_251.png,(-),,
2161,Browne,Browne_303.png,(-),,
2162,Allestree,Allestree_014.png,(-),,
2163,Defoe,Defoe_331.png,(-),,
2164,Browne,Browne_288.png,(-),,
2165,Blackmore,Blackmore_239.png,(-),,
2166,Defoe,Defoe_319.png,(-),,
2167,Browne,Browne_263.png,(-),,
2168,Voltaire,Voltaire_359.png,(-),,
2169,Browne,Browne_277.png,(-),,
2170,Defoe,Defoe_133.png,(-),,
2171,Allestree,Allestree_216.png,(-),,
2172,Montaigne,Montaigne_218.png,(-),,
2173,Albin,Albin_127.png,(-),,
2174,Dryden,Dryden_016.png,(-),,
2175,Dryden,Dryden_002.png,(-),,
2176,Browne,Browne_075.png,(-),,
2177,Confucius,Confucius_013.png,(-),,
2178,Browne,Browne_074.png,(-),,
2179,Dryden,Dryden_003.png,(-),,
2180,Dryden,Dryden_017.png,(-),,
2181,Browne,Browne_060.png,(-),,
2182,Montaigne,Montaigne_219.png,(-),,
2183,Albin,Albin_132.png,(-),,
2184,Blackmore,Blackmore_006.png,(-),,
2185,Voltaire,Voltaire_199.png,(-),,
2186,Allestree,Allestree_217.png,(-),,
2187,Defoe,Defoe_132.png,(-),,
2188,Voltaire,Voltaire_358.png,(-),,
2189,Browne,Browne_289.png,(-),,
2190,Defoe,Defoe_324.png,(-),,
2191,Allestree,Allestree_001.png,(-),,
2192,Allestree,Allestree_015.png,(-),,
2193,Browne,Browne_302.png,(-),,
2194,Browne,Browne_316.png,(-),,
2195,Defoe,Defoe_287.png,(-),,
2196,Voltaire,Voltaire_006.png,(-),,
2197,Confucius,Confucius_166.png,(-),,
2198,Albin,Albin_085.png,(-),,
2199,Blackmore,Blackmore_199.png,(-),,
2200,Browne,Browne_100.png,(-),,
2201,Defoe,Defoe_091.png,(-),,
2202,Ascham,Ascham_01_085.png,(-),,
2203,Albin,Albin_052.png,(-),,
2204,Albin,Albin_046.png,(-),,
2205,Ascham,Ascham_01_091.png,(-),,
2206,Defoe,Defoe_052.png,(-),,
2207,Montaigne,Montaigne_437.png,(-),,
2208,Albin,Albin_021.png,(-),,
2209,Albin,Albin_035.png,(-),,
2210,Montaigne,Montaigne_322.png,(-),,
2211,Defoe,Defoe_021.png,(-),,
2212,Montaigne,Montaigne_336.png,(-),,
2213,Albin,Albin_009.png,(-),,
2214,Voltaire,Voltaire_061.png,(-),,
2215,Voltaire,Voltaire_049.png,(-),,
2216,Ascham,Ascham_01_009.png,(-),,
2217,Browne,Browne_173.png,(-),,
2218,Montaigne,Montaigne_646.png,(-),,
2219,Blackmore,Blackmore_277.png,(-),,
2220,Montaigne,Montaigne_040.png,(-),,
2221,Voltaire,Voltaire_317.png,(-),,
2222,Browne,Browne_205.png,(-),,
2223,Browne,Browne_211.png,(-),,
2224,Albin,Albin_155.png,(-),,
2225,Defoe,Defoe_169.png,(-),,
2226,Allestree,Allestree_258.png,(-),,
2227,Montaigne,Montaigne_518.png,(-),,
2228,Albin,Albin_141.png,(-),,
2229,Albin,Albin_169.png,(-),,
2230,Defoe,Defoe_155.png,(-),,
2231,Allestree,Allestree_270.png,(-),,
2232,Allestree,Allestree_264.png,(-),,
2233,Voltaire,Voltaire_101.png,(-),,
2234,Montaigne,Montaigne_295.png,(-),,
2235,Browne,Browne_007.png,(-),,
2236,Defoe,Defoe_182.png,(-),,
2237,Defoe,Defoe_183.png,(-),,
2238,Voltaire,Voltaire_128.png,(-),,
2239,Browne,Browne_006.png,(-),,
2240,Voltaire,Voltaire_100.png,(-),,
2241,Allestree,Allestree_265.png,(-),,
2242,Montaigne,Montaigne_525.png,(-),,
2243,Albin,Albin_168.png,(-),,
2244,Montaigne,Montaigne_531.png,(-),,
2245,Allestree,Allestree_271.png,(-),,
2246,Montaigne,Montaigne_257.png,(-),,
2247,Allestree,Allestree_259.png,(-),,
2248,Albin,Albin_140.png,(-),,
2249,Albin,Albin_154.png,(-),,
2250,Defoe,Defoe_168.png,(-),,
2251,Browne,Browne_204.png,(-),,
2252,Blackmore,Blackmore_289.png,(-),,
2253,Montaigne,Montaigne_041.png,(-),,
2254,Blackmore,Blackmore_276.png,(-),,
2255,Allestree,Allestree_073.png,(-),,
2256,Montaigne,Montaigne_055.png,(-),,
2257,Montaigne,Montaigne_069.png,(-),,
2258,Voltaire,Voltaire_289.png,(-),,
2259,Ascham,Ascham_01_008.png,(-),,
2260,Browne,Browne_172.png,(-),,
2261,Voltaire,Voltaire_074.png,(-),,
2262,Albin,Albin_008.png,(-),,
2263,Defoe,Defoe_020.png,(-),,
2264,Defoe,Defoe_008.png,(-),,
2265,Browne,Browne_199.png,(-),,
2266,Albin,Albin_034.png,(-),,
2267,Albin,Albin_020.png,(-),,
2268,Albin,Albin_036.png,(-),,
2269,Albin,Albin_022.png,(-),,
2270,Defoe,Defoe_036.png,(-),,
2271,Montaigne,Montaigne_321.png,(-),,
2272,Defoe,Defoe_022.png,(-),,
2273,Voltaire,Voltaire_076.png,(-),,
2274,Browne,Browne_170.png,(-),,
2275,Blackmore,Blackmore_328.png,(-),,
2276,Defoe,Defoe_234.png,(-),,
2277,Montaigne,Montaigne_137.png,(-),,
2278,Montaigne,Montaigne_645.png,(-),,
2279,Voltaire,Voltaire_248.png,(-),,
2280,Allestree,Allestree_059.png,(-),,
2281,Browne,Browne_212.png,(-),,
2282,Browne,Browne_206.png,(-),,
2283,Albin,Albin_142.png,(-),,
2284,Montaigne,Montaigne_527.png,(-),,
2285,Defoe,Defoe_142.png,(-),,
2286,Allestree,Allestree_267.png,(-),,
2287,Defoe,Defoe_156.png,(-),,
2288,Allestree,Allestree_273.png,(-),,
2289,Montaigne,Montaigne_533.png,(-),,
2290,Browne,Browne_010.png,(-),,
2291,Defoe,Defoe_181.png,(-),,
2292,Montaigne,Montaigne_296.png,(-),,
2293,Browne,Browne_004.png,(-),,
2294,Montaigne,Montaigne_297.png,(-),,
2295,Defoe,Defoe_180.png,(-),,
2296,Browne,Browne_039.png,(-),,
2297,Allestree,Allestree_272.png,(-),,
2298,Defoe,Defoe_157.png,(-),,
2299,Allestree,Allestree_266.png,(-),,
2300,Albin,Albin_157.png,(-),,
2301,Albin,Albin_143.png,(-),,
2302,Montaigne,Montaigne_095.png,(-),,
2303,Browne,Browne_207.png,(-),,
2304,Browne,Browne_213.png,(-),,
2305,Blackmore,Blackmore_261.png,(-),,
2306,Voltaire,Voltaire_249.png,(-),,
2307,Montaigne,Montaigne_644.png,(-),,
2308,Montaigne,Montaigne_122.png,(-),,
2309,Voltaire,Voltaire_063.png,(-),,
2310,Defoe,Defoe_023.png,(-),,
2311,Montaigne,Montaigne_334.png,(-),,
2312,Albin,Albin_023.png,(-),,
2313,Albin,Albin_037.png,(-),,
2314,Albin,Albin_033.png,(-),,
2315,Albin,Albin_027.png,(-),,
2316,Montaigne,Montaigne_318.png,(-),,
2317,Browne,Browne_175.png,(-),,
2318,Montaigne,Montaigne_668.png,(-),,
2319,Voltaire,Voltaire_265.png,(-),,
2320,Montaigne,Montaigne_046.png,(-),,
2321,Montaigne,Montaigne_091.png,(-),,
2322,Defoe,Defoe_147.png,(-),,
2323,Allestree,Allestree_262.png,(-),,
2324,Allestree,Allestree_276.png,(-),,
2325,Albin,Albin_153.png,(-),,
2326,Browne,Browne_015.png,(-),,
2327,Defoe,Defoe_184.png,(-),,
2328,Browne,Browne_001.png,(-),,
2329,Voltaire,Voltaire_107.png,(-),,
2330,Confucius,Confucius_072.png,(-),,
2331,Voltaire,Voltaire_112.png,(-),,
2332,Defoe,Defoe_185.png,(-),,
2333,Browne,Browne_014.png,(-),,
2334,Albin,Albin_152.png,(-),,
2335,Defoe,Defoe_152.png,(-),,
2336,Allestree,Allestree_263.png,(-),,
2337,Defoe,Defoe_146.png,(-),,
2338,Montaigne,Montaigne_523.png,(-),,
2339,Browne,Browne_202.png,(-),,
2340,Browne,Browne_216.png,(-),,
2341,Montaigne,Montaigne_047.png,(-),,
2342,Allestree,Allestree_061.png,(-),,
2343,Voltaire,Voltaire_072.png,(-),,
2344,Browne,Browne_174.png,(-),,
2345,Albin,Albin_026.png,(-),,
2346,Defoe,Defoe_026.png,(-),,
2347,Montaigne,Montaigne_331.png,(-),,
2348,Voltaire,Voltaire_099.png,(-),,
2349,Defoe,Defoe_024.png,(-),,
2350,Montaigne,Montaigne_441.png,(-),,
2351,Albin,Albin_018.png,(-),,
2352,Defoe,Defoe_030.png,(-),,
2353,Browne,Browne_189.png,(-),,
2354,Albin,Albin_024.png,(-),,
2355,Montaigne,Montaigne_469.png,(-),,
2356,Albin,Albin_030.png,(-),,
2357,Browne,Browne_176.png,(-),,
2358,Montaigne,Montaigne_496.png,(-),,
2359,Voltaire,Voltaire_058.png,(-),,
2360,Browne,Browne_162.png,(-),,
2361,Voltaire,Voltaire_070.png,(-),,
2362,Blackmore,Blackmore_312.png,(-),,
2363,Browne,Browne_360.png,(-),,
2364,Voltaire,Voltaire_272.png,(-),,
2365,Voltaire,Voltaire_266.png,(-),,
2366,Montaigne,Montaigne_045.png,(-),,
2367,Montaigne,Montaigne_079.png,(-),,
2368,Browne,Browne_200.png,(-),,
2369,Browne,Browne_214.png,(-),,
2370,Defoe,Defoe_150.png,(-),,
2371,Allestree,Allestree_275.png,(-),,
2372,Allestree,Allestree_261.png,(-),,
2373,Albin,Albin_150.png,(-),,
2374,Montaigne,Montaigne_509.png,(-),,
2375,Albin,Albin_144.png,(-),,
2376,Defoe,Defoe_178.png,(-),,
2377,Blackmore,Blackmore_058.png,(-),,
2378,Montaigne,Montaigne_290.png,(-),,
2379,Defoe,Defoe_193.png,(-),,
2380,Voltaire,Voltaire_138.png,(-),,
2381,Browne,Browne_016.png,(-),,
2382,Defoe,Defoe_187.png,(-),,
2383,Dryden,Dryden_048.png,(-),,
2384,Defoe,Defoe_186.png,(-),,
2385,Montaigne,Montaigne_285.png,(-),,
2386,Browne,Browne_017.png,(-),,
2387,Montaigne,Montaigne_291.png,(-),,
2388,Defoe,Defoe_179.png,(-),,
2389,Montaigne,Montaigne_508.png,(-),,
2390,Albin,Albin_151.png,(-),,
2391,Montaigne,Montaigne_520.png,(-),,
2392,Allestree,Allestree_260.png,(-),,
2393,Allestree,Allestree_274.png,(-),,
2394,Defoe,Defoe_151.png,(-),,
2395,Browne,Browne_215.png,(-),,
2396,Blackmore,Blackmore_267.png,(-),,
2397,Blackmore,Blackmore_273.png,(-),,
2398,Blackmore,Blackmore_313.png,(-),,
2399,Montaigne,Montaigne_130.png,(-),,
2400,Voltaire,Voltaire_059.png,(-),,
2401,Montaigne,Montaigne_497.png,(-),,
2402,Browne,Browne_177.png,(-),,
2403,Albin,Albin_031.png,(-),,
2404,Montaigne,Montaigne_468.png,(-),,
2405,Defoe,Defoe_019.png,(-),,
2406,Albin,Albin_025.png,(-),,
2407,Blackmore,Blackmore_111.png,(-),,
2408,Defoe,Defoe_025.png,(-),,
2409,Montaigne,Montaigne_326.png,(-),,
2410,Albin,Albin_019.png,(-),,
2411,Montaigne,Montaigne_440.png,(-),,
2412,Albin,Albin_014.png,(-),,
2413,Montaigne,Montaigne_465.png,(-),,
2414,Browne,Browne_185.png,(-),,
2415,Defoe,Defoe_014.png,(-),,
2416,Montaigne,Montaigne_471.png,(-),,
2417,Ascham,Ascham_01_014.png,(-),,
2418,Voltaire,Voltaire_040.png,(-),,
2419,Voltaire,Voltaire_068.png,(-),,
2420,Defoe,Defoe_202.png,(-),,
2421,Blackmore,Blackmore_322.png,(-),,
2422,Defoe,Defoe_216.png,(-),,
2423,Voltaire,Voltaire_242.png,(-),,
2424,Browne,Browne_350.png,(-),,
2425,Montaigne,Montaigne_049.png,(-),,
2426,Browne,Browne_218.png,(-),,
2427,Voltaire,Voltaire_336.png,(-),,
2428,Browne,Browne_224.png,(-),,
2429,Browne,Browne_230.png,(-),,
2430,Defoe,Defoe_148.png,(-),,
2431,Albin,Albin_160.png,(-),,
2432,Montaigne,Montaigne_539.png,(-),,
2433,Montaigne,Montaigne_511.png,(-),,
2434,Defoe,Defoe_174.png,(-),,
2435,Defoe,Defoe_160.png,(-),,
2436,Dryden,Dryden_045.png,(-),,
2437,Browne,Browne_032.png,(-),,
2438,Allestree,Allestree_244.png,(-),,
2439,Defoe,Defoe_161.png,(-),,
2440,Montaigne,Montaigne_510.png,(-),,
2441,Albin,Albin_149.png,(-),,
2442,Defoe,Defoe_175.png,(-),,
2443,Allestree,Allestree_278.png,(-),,
2444,Albin,Albin_161.png,(-),,
2445,Albin,Albin_175.png,(-),,
2446,Browne,Browne_231.png,(-),,
2447,Blackmore,Blackmore_294.png,(-),,
2448,Montaigne,Montaigne_060.png,(-),,
2449,Browne,Browne_351.png,(-),,
2450,Defoe,Defoe_217.png,(-),,
2451,Blackmore,Blackmore_323.png,(-),,
2452,Defoe,Defoe_203.png,(-),,
2453,Browne,Browne_153.png,(-),,
2454,Voltaire,Voltaire_041.png,(-),,
2455,Ascham,Ascham_01_001.png,(-),,
2456,Defoe,Defoe_015.png,(-),,
2457,Browne,Browne_184.png,(-),,
2458,Albin,Albin_029.png,(-),,
2459,Montaigne,Montaigne_470.png,(-),,
2460,Montaigne,Montaigne_464.png,(-),,
2461,Defoe,Defoe_001.png,(-),,
2462,Montaigne,Montaigne_302.png,(-),,
2463,Montaigne,Montaigne_458.png,(-),,
2464,Albin,Albin_017.png,(-),,
2465,Montaigne,Montaigne_472.png,(-),,
2466,Browne,Browne_186.png,(-),,
2467,Montaigne,Montaigne_300.png,(-),,
2468,Browne,Browne_192.png,(-),,
2469,Montaigne,Montaigne_466.png,(-),,
2470,Voltaire,Voltaire_043.png,(-),,
2471,Montaigne,Montaigne_658.png,(-),,
2472,Montaigne,Montaigne_116.png,(-),,
2473,Blackmore,Blackmore_321.png,(-),,
2474,Allestree,Allestree_044.png,(-),,
2475,Browne,Browne_233.png,(-),,
2476,Browne,Browne_227.png,(-),,
2477,Albin,Albin_163.png,(-),,
2478,Montaigne,Montaigne_506.png,(-),,
2479,Defoe,Defoe_163.png,(-),,
2480,Montaigne,Montaigne_260.png,(-),,
2481,Defoe,Defoe_177.png,(-),,
2482,Montaigne,Montaigne_274.png,(-),,
2483,Montaigne,Montaigne_512.png,(-),,
2484,Defoe,Defoe_188.png,(-),,
2485,Browne,Browne_019.png,(-),,
2486,Dryden,Dryden_046.png,(-),,
2487,Browne,Browne_025.png,(-),,
2488,Browne,Browne_024.png,(-),,
2489,Dryden,Dryden_047.png,(-),,
2490,Browne,Browne_018.png,(-),,
2491,Defoe,Defoe_189.png,(-),,
2492,Voltaire,Voltaire_122.png,(-),,
2493,Voltaire,Voltaire_136.png,(-),,
2494,Montaigne,Montaigne_275.png,(-),,
2495,Defoe,Defoe_176.png,(-),,
2496,Montaigne,Montaigne_513.png,(-),,
2497,Montaigne,Montaigne_261.png,(-),,
2498,Browne,Browne_232.png,(-),,
2499,Blackmore,Blackmore_254.png,(-),,
